# t     E(t)    Z(t)
# nu = 0.001  delta = 0.2  eps = 0.01  U0 = 1.0
0.100000  1.5554497234e-01  5.2841048541e-01
0.200000  1.5551769977e-01  5.2633292117e-01
0.300000  1.5549044571e-01  5.2428405133e-01
0.400000  1.5546321008e-01  5.2226311577e-01
0.500000  1.5543599278e-01  5.2026938624e-01
0.600000  1.5540879370e-01  5.1830216439e-01
0.700000  1.5538161275e-01  5.1636078007e-01
0.800000  1.5535444981e-01  5.1444458966e-01
0.900000  1.5532730475e-01  5.1255297465e-01
1.000000  1.5530017747e-01  5.1068534020e-01
1.100000  1.5527306781e-01  5.0884111389e-01
1.200000  1.5524597566e-01  5.0701974451e-01
1.300000  1.5521890085e-01  5.0522070099e-01
1.400000  1.5519184325e-01  5.0344347134e-01
1.500000  1.5516480268e-01  5.0168756169e-01
1.600000  1.5513777897e-01  4.9995249540e-01
1.700000  1.5511077193e-01  4.9823781224e-01
1.800000  1.5508378137e-01  4.9654306755e-01
1.900000  1.5505680708e-01  4.9486783155e-01
2.000000  1.5502984882e-01  4.9321168865e-01
2.100000  1.5500290635e-01  4.9157423675e-01
2.200000  1.5497597941e-01  4.8995508668e-01
2.300000  1.5494906771e-01  4.8835386160e-01
2.400000  1.5492217095e-01  4.8677019645e-01
2.500000  1.5489528877e-01  4.8520373748e-01
2.600000  1.5486842083e-01  4.8365414168e-01
2.700000  1.5484156673e-01  4.8212107642e-01
2.800000  1.5481472602e-01  4.8060421894e-01
2.900000  1.5478789825e-01  4.7910325601e-01
3.000000  1.5476108289e-01  4.7761788345e-01
3.100000  1.5473427937e-01  4.7614780585e-01
3.200000  1.5470748709e-01  4.7469273617e-01
3.300000  1.5468070536e-01  4.7325239542e-01
3.400000  1.5465393343e-01  4.7182651232e-01
3.500000  1.5462717050e-01  4.7041482305e-01
3.600000  1.5460041566e-01  4.6901707090e-01
3.700000  1.5457366792e-01  4.6763300605e-01
3.800000  1.5454692620e-01  4.6626238525e-01
3.900000  1.5452018929e-01  4.6490497162e-01
4.000000  1.5449345589e-01  4.6356053438e-01
4.100000  1.5446672454e-01  4.6222884862e-01
4.200000  1.5443999364e-01  4.6090969510e-01
4.300000  1.5441326142e-01  4.5960286000e-01
4.400000  1.5438652594e-01  4.5830813474e-01
4.500000  1.5435978506e-01  4.5702531579e-01
4.600000  1.5433303639e-01  4.5575420444e-01
4.700000  1.5430627735e-01  4.5449460665e-01
4.800000  1.5427950503e-01  4.5324633285e-01
4.900000  1.5425271627e-01  4.5200919779e-01
5.000000  1.5422590755e-01  4.5078302032e-01
5.100000  1.5419907500e-01  4.4956762328e-01
5.200000  1.5417221434e-01  4.4836283330e-01
5.300000  1.5414532087e-01  4.4716848063e-01
5.400000  1.5411838937e-01  4.4598439902e-01
5.500000  1.5409141411e-01  4.4481042554e-01
5.600000  1.5406438875e-01  4.4364640042e-01
5.700000  1.5403730630e-01  4.4249216690e-01
5.800000  1.5401015906e-01  4.4134757106e-01
5.900000  1.5398293851e-01  4.4021246170e-01
6.000000  1.5395563528e-01  4.3908669015e-01
6.100000  1.5392823904e-01  4.3797011010e-01
6.200000  1.5390073838e-01  4.3686257747e-01
6.300000  1.5387312074e-01  4.3576395024e-01
6.400000  1.5384537228e-01  4.3467408822e-01
6.500000  1.5381747775e-01  4.3359285298e-01
6.600000  1.5378942035e-01  4.3252010754e-01
6.700000  1.5376118158e-01  4.3145571630e-01
6.800000  1.5373274109e-01  4.3039954473e-01
6.900000  1.5370407647e-01  4.2935145926e-01
7.000000  1.5367516309e-01  4.2831132698e-01
7.100000  1.5364597385e-01  4.2727901545e-01
7.200000  1.5361647898e-01  4.2625439245e-01
7.300000  1.5358664576e-01  4.2523732570e-01
7.400000  1.5355643829e-01  4.2422768259e-01
7.500000  1.5352581716e-01  4.2322532988e-01
7.600000  1.5349473914e-01  4.2223013338e-01
7.700000  1.5346315688e-01  4.2124195760e-01
7.800000  1.5343101852e-01  4.2026066540e-01
7.900000  1.5339826730e-01  4.1928611756e-01
8.000000  1.5336484120e-01  4.1831817238e-01
8.100000  1.5333067245e-01  4.1735668521e-01
8.200000  1.5329568717e-01  4.1640150793e-01
8.300000  1.5325980480e-01  4.1545248845e-01
8.400000  1.5322293775e-01  4.1450947010e-01
8.500000  1.5318499082e-01  4.1357229100e-01
8.600000  1.5314586074e-01  4.1264078340e-01
8.700000  1.5310543576e-01  4.1171477292e-01
8.800000  1.5306359512e-01  4.1079407782e-01
8.900000  1.5302020866e-01  4.0987850806e-01
9.000000  1.5297513648e-01  4.0896786447e-01
9.100000  1.5292822865e-01  4.0806193770e-01
