# t     E(t)    Z(t)
# nu = 0.0001  delta = 0.2  eps = 0.01  U0 = 1.0
11.100000  1.5274874339e-01  5.0769397558e-01
11.200000  1.5261633764e-01  5.0740084288e-01
11.300000  1.5249359426e-01  5.0709617291e-01
11.400000  1.5238318092e-01  5.0677890881e-01
11.500000  1.5228766552e-01  5.0644794152e-01
11.600000  1.5220941187e-01  5.0610211632e-01
11.700000  1.5215048058e-01  5.0574024177e-01
11.800000  1.5211254257e-01  5.0536110098e-01
11.900000  1.5209681168e-01  5.0496346607e-01
12.000000  1.5210400075e-01  5.0454611421e-01
12.100000  1.5213430322e-01  5.0410784606e-01
12.200000  1.5218739972e-01  5.0364750444e-01
12.300000  1.5226248727e-01  5.0316399432e-01
12.400000  1.5235832701e-01  5.0265629954e-01
12.500000  1.5247330588e-01  5.0212349911e-01
12.600000  1.5260550754e-01  5.0156477960e-01
12.700000  1.5275278783e-01  5.0097944332e-01
12.800000  1.5291285119e-01  5.0036691154e-01
12.900000  1.5308332444e-01  4.9972672456e-01
13.000000  1.5326182572e-01  4.9905853815e-01
13.100000  1.5344602656e-01  4.9836211591e-01
13.200000  1.5363370591e-01  4.9763732550e-01
13.300000  1.5382279525e-01  4.9688412263e-01
13.400000  1.5401141455e-01  4.9610255249e-01
13.500000  1.5419789901e-01  4.9529273235e-01
13.600000  1.5438081694e-01  4.9445485799e-01
13.700000  1.5455897935e-01  4.9358918496e-01
13.800000  1.5473144179e-01  4.9269603455e-01
13.900000  1.5489749948e-01  4.9177578746e-01
14.000000  1.5505667621e-01  4.9082887736e-01
14.100000  1.5520870805e-01  4.8985579657e-01
14.200000  1.5535352265e-01  4.8885708584e-01
14.300000  1.5549121496e-01  4.8783333221e-01
14.400000  1.5562202045e-01  4.8678516724e-01
14.500000  1.5574628676e-01  4.8571326037e-01
14.600000  1.5586444500e-01  4.8461830444e-01
14.700000  1.5597698154e-01  4.8350101366e-01
14.800000  1.5608441162e-01  4.8236212306e-01
14.900000  1.5618725531e-01  4.8120237004e-01
15.000000  1.5628601685e-01  4.8002248947e-01
15.100000  1.5638116765e-01  4.7882321986e-01
15.200000  1.5647313339e-01  4.7760529389e-01
