# t     E(t)    Z(t)
# nu = 0.01  delta = 0.2  eps = 0.01  U0 = 1.0
0.100000  1.5530020411e-01  5.1068533727e-01
0.200000  1.5502998510e-01  4.9321168275e-01
0.300000  1.5476153646e-01  4.7761794993e-01
0.400000  1.5449479572e-01  4.6356101405e-01
0.500000  1.5422970658e-01  4.5078502238e-01
0.600000  1.5396621786e-01  4.3909343201e-01
0.700000  1.5370428275e-01  4.2833166431e-01
0.800000  1.5344385815e-01  4.1837578795e-01
0.900000  1.5318490422e-01  4.0912483702e-01
1.000000  1.5292738389e-01  4.0049542662e-01
1.100000  1.5267126262e-01  3.9241787711e-01
1.200000  1.5241650807e-01  3.8483336063e-01
1.300000  1.5216308986e-01  3.7769175931e-01
1.400000  1.5191097940e-01  3.7095003021e-01
1.500000  1.5166014967e-01  3.6457093862e-01
1.600000  1.5141057514e-01  3.5852206366e-01
1.700000  1.5116223156e-01  3.5277500842e-01
1.800000  1.5091509592e-01  3.4730476597e-01
1.900000  1.5066914629e-01  3.4208920544e-01
2.000000  1.5042436178e-01  3.3710865195e-01
2.100000  1.5018072241e-01  3.3234554031e-01
2.200000  1.4993820910e-01  3.2778412765e-01
2.300000  1.4969680356e-01  3.2341025308e-01
2.400000  1.4945648823e-01  3.1921113568e-01
2.500000  1.4921724629e-01  3.1517520349e-01
2.600000  1.4897906152e-01  3.1129194815e-01
2.700000  1.4874191835e-01  3.0755180054e-01
2.800000  1.4850580176e-01  3.0394602401e-01
2.900000  1.4827069726e-01  3.0046662227e-01
3.000000  1.4803659089e-01  2.9710625958e-01
3.100000  1.4780346912e-01  2.9385819126e-01
3.200000  1.4757131890e-01  2.9071620315e-01
3.300000  1.4734012760e-01  2.8767455847e-01
3.400000  1.4710988296e-01  2.8472795112e-01
3.500000  1.4688057314e-01  2.8187146457e-01
3.600000  1.4665218661e-01  2.7910053538e-01
3.700000  1.4642471221e-01  2.7641092097e-01
3.800000  1.4619813909e-01  2.7379867085e-01
3.900000  1.4597245671e-01  2.7126010103e-01
4.000000  1.4574765482e-01  2.6879177110e-01
4.100000  1.4552372343e-01  2.6639046375e-01
4.200000  1.4530065284e-01  2.6405316629e-01
4.300000  1.4507843359e-01  2.6177705412e-01
4.400000  1.4485705645e-01  2.5955947571e-01
4.500000  1.4463651243e-01  2.5739793915e-01
4.600000  1.4441679275e-01  2.5529009986e-01
4.700000  1.4419788885e-01  2.5323374949e-01
4.800000  1.4397979236e-01  2.5122680586e-01
4.900000  1.4376249511e-01  2.4926730371e-01
5.000000  1.4354598911e-01  2.4735338642e-01
5.100000  1.4333026654e-01  2.4548329827e-01
5.200000  1.4311531976e-01  2.4365537748e-01
5.300000  1.4290114128e-01  2.4186804981e-01
5.400000  1.4268772377e-01  2.4011982267e-01
5.500000  1.4247506005e-01  2.3840927971e-01
5.600000  1.4226314308e-01  2.3673507587e-01
5.700000  1.4205196596e-01  2.3509593277e-01
5.800000  1.4184152192e-01  2.3349063454e-01
5.900000  1.4163180432e-01  2.3191802388e-01
6.000000  1.4142280664e-01  2.3037699848e-01
6.100000  1.4121452247e-01  2.2886650769e-01
6.200000  1.4100694553e-01  2.2738554940e-01
6.300000  1.4080006964e-01  2.2593316721e-01
6.400000  1.4059388871e-01  2.2450844776e-01
6.500000  1.4038839677e-01  2.2311051825e-01
